date,txf_dealer_long_oi,txf_dealer_short_oi,txf_dealer_net_oi,txf_foreigner_long_oi,txf_foreigner_short_oi,txf_foreigner_net_oi,txf_trust_long_oi,txf_trust_short_oi,txf_trust_net_oi,txf_long_oi,txf_short_oi,txf_net_oi,mxf_dealer_long_oi,mxf_dealer_short_oi,mxf_dealer_net_oi,mxf_foreigner_long_oi,mxf_foreigner_short_oi,mxf_foreigner_net_oi,mxf_trust_long_oi,mxf_trust_short_oi,mxf_trust_net_oi,mxf_long_oi,mxf_short_oi,mxf_net_oi,buy_top5_oi_call,buy_top5_percent_call,buy_top10_oi_call,buy_top10_percent_call,sell_top5_oi_call,sell_top5_percent_call,sell_top10_oi_call,sell_top10_percent_call,total_call,buy_top5_oi_put,buy_top5_percent_put,buy_top10_oi_put,buy_top10_percent_put,sell_top5_oi_put,sell_top5_percent_put,sell_top10_oi_put,sell_top10_percent_put,total_put,buy_top5_oi_future,buy_top5_percent_future,buy_top10_oi_future,buy_top10_percent_future,sell_top5_oi_future,sell_top5_percent_future,sell_top10_oi_future,sell_top10_percent_future,total_future,open,high,low,close,volume
2022-07-06,11470,9227,2243,34478,43072,-8594,19003,24210,-5207,64951,76509,-11558,3088,16405,-13317,5019,17600,-12581,580,8,572,8687,34013,-25326,78693,33.4,113296,48.1,86870,36.8,112313,47.6,235752,33353,25.7,43363,33.4,57848,44.5,72957,56.2,129886,30923,27.0,45014,39.3,49340,43.1,64657,56.5,114411,14213.0,14239.0,13858.0,13871.0,150712
2022-07-07,11825,9027,2798,32959,39507,-6548,17058,22226,-5168,61842,70760,-8918,3541,15723,-12182,4276,11380,-7104,595,7,588,8412,27110,-18698,81633,30.3,121245,45.0,88681,32.9,116206,43.1,269647,44056,23.5,57718,30.8,68741,36.7,88924,47.5,187163,28189,26.3,41341,38.6,47517,44.3,61950,57.8,107159,14068.0,14295.0,13832.0,14176.0,158050
2022-07-08,11727,10891,836,33620,33777,-157,16024,20511,-4487,61371,65179,-3808,3792,15917,-12125,3917,6540,-2623,598,7,591,8307,22464,-14157,91922,31.2,138125,46.9,86951,29.5,117663,39.9,294601,52974,23.6,68611,30.5,68231,30.4,96414,42.9,224690,29305,28.7,42865,41.9,43263,42.3,56748,55.5,102211,14390.0,14485.0,14264.0,14329.0,139319
2022-07-11,11702,11239,463,32806,30072,2734,14466,19944,-5478,58974,61255,-2281,3984,15956,-11972,3903,8053,-4150,601,10,591,8488,24019,-15531,96724,30.0,143504,44.5,89177,27.6,123914,38.4,322576,57520,23.3,74871,30.3,73831,29.9,104516,42.3,246951,26817,27.1,40381,40.8,41097,41.6,53412,54.0,98882,14467.0,14496.0,14229.0,14276.0,120320
2022-07-12,12159,11929,230,36479,28945,7534,13682,21308,-7626,62320,62182,138,3846,15101,-11255,4048,11622,-7574,601,12,589,8495,26735,-18240,96529,26.7,146342,40.5,98591,27.3,139614,38.6,361529,65294,26.1,83063,33.2,72005,28.8,107803,43.1,250227,26936,25.6,41245,39.3,40069,38.2,51805,49.3,105026,14157.0,14181.0,13850.0,13914.0,127127
2022-07-13,12282,10160,2122,33858,30385,3473,14197,20587,-6390,60337,61132,-795,3753,15559,-11806,3558,7823,-4265,601,11,590,7912,23393,-15481,74255,32.3,115159,50.0,76301,33.1,103477,44.9,230232,40040,24.9,53531,33.3,55844,34.7,80900,50.3,160754,25078,25.3,39979,40.3,40063,40.4,51488,51.9,99247,14240.0,14356.0,14203.0,14277.0,112460
2022-07-14,11631,9112,2519,31902,32359,-457,14342,19810,-5468,57875,61281,-3406,4374,18394,-14020,8128,7910,218,606,7,599,13108,26311,-13203,81671,30.3,122963,45.6,82038,30.4,112776,41.8,269849,39946,19.8,54840,27.2,61065,30.3,89475,44.4,201543,23667,24.1,37144,37.8,38880,39.5,49965,50.8,98318,14237.0,14437.0,14122.0,14389.0,128248
2022-07-15,12222,9410,2812,29931,30499,-568,13025,18725,-5700,55178,58634,-3456,4897,15432,-10535,5655,6958,-1303,593,7,586,11145,22397,-11252,89901,30.9,128799,44.3,83944,28.9,115333,39.7,290545,45783,20.1,62447,27.4,64748,28.4,92683,40.7,227974,22856,23.9,35353,37.0,38256,40.0,49631,51.9,95616,14422.0,14542.0,14333.0,14475.0,118876
2022-07-18,14208,10743,3465,33424,32650,774,13229,18067,-4838,60861,61460,-599,5911,14238,-8327,8513,7255,1258,605,7,598,15029,21500,-6471,93187,30.6,134075,44.1,89634,29.5,122433,40.3,304094,46783,18.3,64688,25.3,69291,27.1,97149,38.1,255302,24959,24.7,38538,38.2,37178,36.9,50433,50.0,100885,14577.0,14666.0,14535.0,14650.0,122938
2022-07-19,11757,10220,1537,33127,29575,3552,13038,18043,-5005,57922,57838,84,7834,16305,-8471,10480,7759,2721,542,7,535,18856,24071,-5215,103562,32.2,146415,45.5,98705,30.6,131271,40.8,322095,52490,19.0,72191,26.1,70982,25.7,99364,36.0,276368,22371,23.0,35638,36.7,33988,35.0,45936,47.2,97221,14562.0,14697.0,14533.0,14678.0,92176
2022-07-20,9165,9164,1,25927,20700,5227,12883,17792,-4909,47975,47656,319,4555,6562,-2007,2062,5951,-3889,546,6,540,7163,12519,-5356,58829,47.9,75579,61.5,56872,46.3,71034,57.8,122815,18159,25.8,23614,33.6,34878,49.6,38443,54.7,70344,20250,26.8,32491,43.0,29149,38.6,40071,53.1,75504,14845.0,14907.0,14696.0,14712.0,63694
2022-07-21,9971,9020,951,27108,20349,6759,12901,17362,-4461,49980,46731,3249,5319,4729,590,4326,5093,-767,558,5,553,10203,9827,376,66302,41.5,88606,55.5,57719,36.2,74885,46.9,159655,25817,20.0,36769,28.5,51897,40.2,58970,45.7,129021,20900,25.4,33298,40.5,28586,34.7,39319,47.8,82293,14600.0,14771.0,14573.0,14748.0,90902
2022-07-22,9773,8886,887,27379,18704,8675,12506,17282,-4776,49658,44872,4786,5799,4437,1362,1960,6213,-4253,563,5,558,8322,10655,-2333,73563,38.8,100171,52.8,63423,33.4,84965,44.8,189829,32769,20.7,45297,28.7,55631,35.2,67490,42.7,157978,22057,26.9,33573,41.0,26914,32.9,36992,45.2,81879,14796.0,14848.0,14725.0,14751.0,93026
2022-07-25,9457,9573,-116,28573,18054,10519,12753,16452,-3699,50783,44079,6704,7060,6036,1024,4756,4994,-238,565,5,560,12381,11035,1346,79159,38.7,107151,52.4,64505,31.5,87463,42.8,204496,37055,20.0,52448,28.3,57258,30.9,72343,39.0,185341,23610,28.1,35609,42.4,26690,31.8,37132,44.3,83888,14750.0,14845.0,14688.0,14794.0,82637
2022-07-26,9116,10012,-896,27692,18338,9354,12655,16708,-4053,49463,45058,4405,6844,6134,710,2668,7236,-4568,569,7,562,10081,13377,-3296,82878,34.4,115613,48.0,75729,31.5,102365,42.5,240773,40317,20.4,54658,27.7,61382,31.1,78631,39.9,197203,22370,26.9,34136,41.1,26944,32.4,37616,45.2,83149,14755.0,14788.0,14650.0,14705.0,92221
2022-07-27,9220,9821,-601,27439,18691,8748,12707,16594,-3887,49366,45106,4260,8561,5644,2917,4342,2544,1798,565,4,561,13468,8192,5276,75445,49.6,95818,63.0,56682,37.3,76531,50.3,152016,26135,22.9,39073,34.2,52732,46.1,63768,55.8,114328,22198,26.4,34393,40.9,27074,32.2,37486,44.6,84138,14670.0,14800.0,14615.0,14794.0,104597
2022-07-28,9037,9200,-163,28732,18625,10107,12839,16487,-3648,50608,44312,6296,9096,6003,3093,2458,5193,-2735,570,4,566,12124,11200,924,82576,41.7,108343,54.7,63037,31.8,88381,44.7,197935,32041,19.8,47587,29.4,61948,38.3,77575,47.9,161947,23415,27.2,35150,40.9,27215,31.6,37124,43.2,85995,14922.0,14949.0,14786.0,14831.0,94963
2022-07-29,9043,9208,-165,29895,20927,8968,12880,16175,-3295,51818,46310,5508,9324,6791,2533,3723,2386,1337,572,4,568,13619,9181,4438,83925,39.3,114038,53.4,64028,30.0,89945,42.1,213633,38628,20.2,56156,29.4,66555,34.9,84634,44.4,190761,24698,28.2,37455,42.8,27505,31.5,38168,43.6,87454,14936.0,14990.0,14870.0,14938.0,94106
2022-08-01,9085,9011,74,31576,22079,9497,11872,16176,-4304,52533,47266,5267,8711,7164,1547,2983,3187,-204,444,4,440,12138,10355,1783,86305,35.8,119753,49.6,66966,27.8,96393,40.0,241246,46640,22.0,64168,30.3,70450,33.2,90409,42.7,211906,26217,30.2,37856,43.7,27388,31.6,37413,43.2,86703,14921.0,14940.0,14804.0,14870.0,89819
2022-08-02,8365,9686,-1321,33616,21899,11717,11343,16235,-4892,53324,47820,5504,7929,7395,534,3174,8083,-4909,320,4,316,11423,15482,-4059,88728,32.5,126797,46.4,71996,26.4,104728,38.4,272993,47820,21.6,65953,29.8,74983,33.8,97244,43.9,221534,27108,30.2,38455,42.8,28223,31.4,37468,41.7,89844,14767.0,14778.0,14589.0,14643.0,108928
2022-08-03,8282,9209,-927,32444,20674,11770,11173,16200,-5027,51899,46083,5816,8680,7776,904,4743,7418,-2675,282,7,275,13705,15201,-1496,83569,45.4,112126,60.9,57906,31.5,86120,46.8,183974,44347,29.2,58184,38.3,61638,40.6,78891,52.0,151791,25991,29.2,37842,42.4,28866,32.4,36677,41.1,89150,14627.0,14727.0,14594.0,14669.0,97984
2022-08-04,9641,10309,-668,35882,23681,12201,11010,16203,-5193,56533,50193,6340,8753,8147,606,4955,3884,1071,289,7,282,13997,12038,1959,89744,39.9,121183,53.9,67584,30.1,97681,43.4,224822,47396,24.8,64780,33.9,64063,33.5,86385,45.2,191220,29096,31.4,41484,44.8,30715,33.2,40620,43.9,92597,14686.0,14722.0,14461.0,14658.0,139696
