date,txf_dealer_long_oi,txf_dealer_short_oi,txf_dealer_net_oi,txf_foreigner_long_oi,txf_foreigner_short_oi,txf_foreigner_net_oi,txf_trust_long_oi,txf_trust_short_oi,txf_trust_net_oi,txf_long_oi,txf_short_oi,txf_net_oi,mxf_dealer_long_oi,mxf_dealer_short_oi,mxf_dealer_net_oi,mxf_foreigner_long_oi,mxf_foreigner_short_oi,mxf_foreigner_net_oi,mxf_trust_long_oi,mxf_trust_short_oi,mxf_trust_net_oi,mxf_long_oi,mxf_short_oi,mxf_net_oi,open,high,low,close,volume
2021-03-04,26170,7232,18938,26287,50037,-23750,13386,21149,-7763,65843,78418,-12575,26392,25009,1383,5293,5061,232,75,0,75,31760,30070,1690,16025.0,16066.0,15756.0,15925.0,198855
2021-03-05,26515,7565,18950,26186,51881,-25695,13296,21575,-8279,65997,81021,-15024,26657,24924,1733,5886,2374,3512,75,0,75,32618,27298,5320,15601.0,15914.0,15570.0,15855.0,168446
2021-03-08,26916,8409,18507,27958,48152,-20194,13247,21569,-8322,68121,78130,-10009,27484,24734,2750,5393,3101,2292,75,0,75,32952,27835,5117,15950.0,16095.0,15767.0,15816.0,175531
2021-03-09,27834,8826,19008,26092,50017,-23925,13405,21373,-7968,67331,80216,-12885,28670,25328,3342,5770,2897,2873,75,0,75,34515,28225,6290,15810.0,15848.0,15608.0,15822.0,171528
2021-03-10,26172,6794,19378,26178,47858,-21680,13400,21362,-7962,65750,76014,-10264,28581,25704,2877,8868,2938,5930,75,0,75,37524,28642,8882,15977.0,15986.0,15808.0,15883.0,136272
2021-03-11,25512,6054,19458,24513,51651,-27138,13739,20291,-6552,63764,77996,-14232,27788,23304,4484,7591,2425,5166,75,0,75,35454,25729,9725,15951.0,16214.0,15942.0,16174.0,135436
2021-03-12,26859,5796,21063,22916,51775,-28859,13748,20286,-6538,63523,77857,-14334,25937,22241,3696,5395,5071,324,75,0,75,31407,27312,4095,16276.0,16288.0,16155.0,16222.0,116406
2021-03-15,28255,6989,21266,24368,54673,-30305,13750,20290,-6540,66373,81952,-15579,25650,22511,3139,3319,3552,-233,75,0,75,29044,26063,2981,16206.0,16249.0,16142.0,16200.0,125844
2021-03-16,27877,8088,19789,28249,55150,-26901,13950,20272,-6322,70076,83510,-13434,25832,21297,4535,7849,3171,4678,102,0,102,33783,24468,9315,16250.0,16348.0,16213.0,16305.0,128695
2021-03-17,26272,3127,23145,21981,49331,-27350,13872,20288,-6416,62125,72746,-10621,17107,19334,-2227,560,7531,-6971,102,0,102,17769,26865,-9096,16304.0,16336.0,16161.0,16176.0,72615
2021-03-18,26148,3684,22464,22522,49236,-26714,13896,20265,-6369,62566,73185,-10619,17529,20332,-2803,1807,4901,-3094,102,0,102,19438,25233,-5795,16255.0,16401.0,16220.0,16239.0,138744
2021-03-19,27759,4597,23162,22187,49580,-27393,13406,20311,-6905,63352,74488,-11136,19030,19711,-681,568,12306,-11738,102,0,102,19700,32017,-12317,16100.0,16110.0,15953.0,16012.0,149724
2021-03-22,27001,4236,22765,22377,47330,-24953,13467,19892,-6425,62845,71458,-8613,19145,21967,-2822,2418,4706,-2288,102,0,102,21665,26673,-5008,16018.0,16174.0,15911.0,16140.0,134577
2021-03-23,28479,4606,23873,21278,47255,-25977,14052,19891,-5839,63809,71752,-7943,18962,20400,-1438,183,5917,-5734,102,0,102,19247,26317,-7070,16223.0,16277.0,16103.0,16120.0,117179
2021-03-24,28710,4864,23846,20568,48786,-28218,13898,20424,-6526,63176,74074,-10898,19247,22867,-3620,171,9053,-8882,102,0,102,19520,31920,-12400,16019.0,16062.0,15939.0,15983.0,131876
2021-03-25,28127,4662,23465,21208,46313,-25105,13957,20424,-6467,63292,71399,-8107,18808,23621,-4813,340,5199,-4859,102,0,102,19250,28820,-9570,15890.0,16090.0,15870.0,16032.0,136413
2021-03-26,27619,4177,23442,25493,48328,-22835,14273,19662,-5389,67385,72167,-4782,19143,20729,-1586,6707,1306,5401,102,0,102,25952,22035,3917,16095.0,16293.0,16081.0,16288.0,123696
2021-03-29,27812,4569,23243,25129,45470,-20341,14355,19645,-5290,67296,69684,-2388,19879,22299,-2420,3492,1330,2162,102,0,102,23473,23629,-156,16370.0,16485.0,16350.0,16411.0,112333
2021-03-30,27764,4797,22967,26057,45422,-19365,14314,19337,-5023,68135,69556,-1421,20204,21732,-1528,5871,665,5206,102,0,102,26177,22397,3780,16469.0,16531.0,16418.0,16519.0,100799
2021-03-31,28076,5013,23063,23734,45113,-21379,14159,19555,-5396,65969,69681,-3712,20001,21761,-1760,632,2191,-1559,102,0,102,20735,23952,-3217,16540.0,16549.0,16403.0,16422.0,104772
2021-04-01,26987,4539,22448,24704,44520,-19816,14099,19337,-5238,65790,68396,-2606,19671,19979,-308,5434,773,4661,102,0,102,25207,20752,4455,16535.0,16587.0,16452.0,16551.0,115342
2021-04-06,26632,4651,21981,25837,44958,-19121,14265,18797,-4532,66734,68406,-1672,19869,21281,-1412,7271,761,6510,102,0,102,27242,22042,5200,16760.0,16840.0,16697.0,16731.0,103549
2021-04-07,27623,4387,23236,20909,43776,-22867,14169,18806,-4637,62701,66969,-4268,19983,20627,-644,5313,873,4440,103,0,103,25399,21500,3899,16777.0,16788.0,16673.0,16768.0,93030
2021-04-08,28302,4731,23571,21067,44429,-23362,14286,18480,-4194,63655,67640,-3985,20555,21836,-1281,7489,767,6722,102,0,102,28146,22603,5543,16715.0,16930.0,16687.0,16930.0,111596
2021-04-09,28363,5242,23121,19040,44492,-25452,14344,18492,-4148,61747,68226,-6479,21638,22678,-1040,1623,4360,-2737,103,0,103,23364,27038,-3674,16952.0,16971.0,16810.0,16841.0,103181
2021-04-12,28292,5323,22969,18594,44566,-25972,14325,18494,-4169,61211,68383,-7172,22704,24003,-1299,2354,2660,-306,103,0,103,25161,26663,-1502,16895.0,16965.0,16760.0,16834.0,113383
2021-04-13,29666,6006,23660,20222,45628,-25406,14163,18898,-4735,64051,70532,-6481,24077,25412,-1335,1803,3323,-1520,103,0,103,25983,28735,-2752,16910.0,17046.0,16780.0,16795.0,150603
2021-04-14,28556,4723,23833,19079,44249,-25170,14232,18901,-4669,61867,67873,-6006,24211,25116,-905,4523,3692,831,103,0,103,28837,28808,29,16860.0,16917.0,16592.0,16856.0,185298
2021-04-15,28666,4673,23993,19026,43620,-24594,14287,18364,-4077,61979,66657,-4678,24143,23568,575,6020,2966,3054,103,0,103,30266,26534,3732,16881.0,17074.0,16852.0,17071.0,132033
2021-04-16,29576,4891,24685,19680,48530,-28850,14534,18147,-3613,63790,71568,-7778,24838,25219,-381,5018,2431,2587,103,0,103,29959,27650,2309,17062.0,17160.0,16990.0,17158.0,127426
2021-04-19,28213,5766,22447,23072,47607,-24535,14706,17830,-3124,65991,71203,-5212,26110,24817,1293,7182,1985,5197,103,0,103,33395,26802,6593,17118.0,17296.0,17111.0,17271.0,124734
2021-04-20,29716,6055,23661,22058,50890,-28832,14724,17842,-3118,66498,74787,-8289,26263,25438,825,5643,3178,2465,115,0,115,32021,28616,3405,17238.0,17324.0,17206.0,17319.0,114295
2021-04-21,25741,2565,23176,17137,43805,-26668,14316,18062,-3746,57194,64432,-7238,22153,20015,2138,182,6853,-6671,109,0,109,22444,26868,-4424,17225.0,17270.0,17150.0,17231.0,83992
2021-04-22,26587,3786,22801,16068,44802,-28734,14289,18267,-3978,56944,66855,-9911,23057,22982,75,194,2507,-2313,103,0,103,23354,25489,-2135,17258.0,17369.0,17053.0,17109.0,189953
2021-04-23,25808,3245,22563,17390,46847,-29457,14362,18061,-3699,57560,68153,-10593,23901,24492,-591,5080,252,4828,103,0,103,29084,24744,4340,17061.0,17260.0,17041.0,17257.0,122696
2021-04-26,26265,3327,22938,17447,47933,-30486,14594,17418,-2824,58306,68678,-10372,24409,27378,-2969,8097,158,7939,105,0,105,32611,27536,5075,17337.0,17536.0,17323.0,17530.0,128096
2021-04-27,27493,3705,23788,17716,49167,-31451,14610,17421,-2811,59819,70293,-10474,25103,28409,-3306,6394,171,6223,105,0,105,31602,28580,3022,17532.0,17576.0,17460.0,17571.0,120862
2021-04-28,26737,2746,23991,15786,49127,-33341,14612,17423,-2811,57135,69296,-12161,25805,28194,-2389,1821,545,1276,105,0,105,27731,28739,-1008,17548.0,17563.0,17475.0,17533.0,101986
2021-04-29,27147,2758,24389,16667,48675,-32008,14623,17441,-2818,58437,68874,-10437,26514,28580,-2066,3777,335,3442,105,0,105,30396,28915,1481,17578.0,17702.0,17531.0,17571.0,150499
2021-05-03,28492,4046,24446,17359,53610,-36251,14836,18114,-3278,60687,75770,-15083,29091,29680,-589,286,13245,-12959,105,0,105,29482,42925,-13443,17501.0,17534.0,17226.0,17253.0,184441
2021-05-04,28979,4585,24394,17741,57105,-39364,14824,18840,-4016,61544,80530,-18986,30423,30256,167,1124,16543,-15419,105,0,105,31652,46799,-15147,17271.0,17309.0,16668.0,16933.0,243802
2021-05-05,27135,4118,23017,16607,55361,-38754,14636,19346,-4710,58378,78825,-20447,30598,31793,-1195,725,5550,-4825,105,0,105,31428,37343,-5915,16847.0,17020.0,16756.0,16769.0,157298
2021-05-06,26726,4421,22305,18536,52710,-34174,14767,19068,-4301,60029,76199,-16170,32249,30717,1532,4901,2978,1923,105,0,105,37255,33695,3560,16884.0,17081.0,16700.0,16944.0,197754
2021-05-07,26223,3583,22640,17462,53492,-36030,15104,18411,-3307,58789,75486,-16697,32304,30546,1758,7150,3816,3334,105,0,105,39559,34362,5197,17120.0,17288.0,17060.0,17287.0,142796
2021-05-10,26412,3063,23349,18507,56026,-37519,15148,18466,-3318,60067,77555,-17488,33066,30028,3038,3625,7075,-3450,105,0,105,36796,37103,-307,17369.0,17373.0,17178.0,17228.0,126289
2021-05-11,28260,4777,23483,22733,55251,-32518,14348,20125,-5777,65341,80153,-14812,36407,29896,6511,1508,12879,-11371,105,0,105,38020,42775,-4755,16968.0,16970.0,16425.0,16556.0,245767
2021-05-12,27112,4725,22387,26374,51237,-24863,14303,22081,-7778,67789,78043,-10254,36361,26915,9446,3932,4993,-1061,105,0,105,40398,31908,8490,16503.0,16531.0,15027.0,15692.0,366512
2021-05-13,27569,5741,21828,26491,48283,-21792,14191,21690,-7499,68251,75714,-7463,34599,26905,7694,1946,3151,-1205,105,0,105,36650,30056,6594,15538.0,15991.0,15348.0,15566.0,234182
2021-05-14,26525,6839,19686,28580,44104,-15524,14360,21242,-6882,69465,72185,-2720,33907,25513,8394,3963,1661,2302,107,0,107,37977,27174,10803,15800.0,16021.0,15653.0,15772.0,218712
2021-05-17,27226,6277,20949,26529,41935,-15406,14281,22708,-8427,68036,70920,-2884,30843,23907,6936,3803,1284,2519,107,0,107,34753,25191,9562,15183.0,15735.0,15096.0,15263.0,275831
2021-05-18,26452,5641,20811,29854,49958,-20104,14967,20369,-5402,71273,75968,-4695,27664,23889,3775,6977,220,6757,107,0,107,34748,24109,10639,15563.0,16180.0,15501.0,16147.0,220609
2021-05-19,24202,2165,22037,20476,40557,-20081,14969,20373,-5404,59647,63095,-3448,24393,19094,5299,322,2727,-2405,107,0,107,24822,21821,3001,16122.0,16248.0,15979.0,16138.0,115944
2021-05-20,25132,2801,22331,20968,39951,-18983,14661,20712,-6051,60761,63464,-2703,25187,19108,6079,95,3425,-3330,105,0,105,25387,22533,2854,16078.0,16113.0,15854.0,15981.0,158770
2021-05-21,25482,3001,22481,20309,41629,-21320,14890,19944,-5054,60681,64574,-3893,24388,19377,5011,726,3426,-2700,105,0,105,25219,22803,2416,16222.0,16425.0,16072.0,16257.0,185232
2021-05-24,25779,2806,22973,20432,44702,-24270,14964,19732,-4768,61175,67240,-6065,24302,20139,4163,583,5267,-4684,105,0,105,24990,25406,-416,16079.0,16368.0,16069.0,16294.0,138416
2021-05-25,24588,3008,21580,20242,43186,-22944,15227,19068,-3841,60057,65262,-5205,24752,23238,1514,3618,3628,-10,105,0,105,28475,26866,1609,16463.0,16623.0,16425.0,16585.0,145492
2021-05-26,24780,2842,21938,20711,43305,-22594,15375,19064,-3689,60866,65211,-4345,24360,21909,2451,1610,4691,-3081,105,0,105,26075,26600,-525,16616.0,16664.0,16504.0,16616.0,104686
2021-05-27,24668,2741,21927,19382,42736,-23354,15432,19277,-3845,59482,64754,-5272,24535,22783,1752,1741,6209,-4468,105,0,105,26381,28992,-2611,16593.0,16595.0,16219.0,16534.0,150465
2021-05-28,24137,2790,21347,20427,44493,-24066,15674,18511,-2837,60238,65794,-5556,24384,23667,717,3060,6418,-3358,105,0,105,27549,30085,-2536,16731.0,16878.0,16673.0,16863.0,124240
2021-05-31,24327,3422,20905,20339,45091,-24752,15754,18284,-2530,60420,66797,-6377,24864,24619,245,2640,6570,-3930,105,0,105,27609,31189,-3580,16891.0,17098.0,16884.0,17013.0,144649
2021-06-01,26002,4766,21236,21907,47184,-25277,16472,17973,-1501,64381,69923,-5542,25396,25245,151,3189,6582,-3393,105,0,105,28690,31827,-3137,17050.0,17148.0,17015.0,17130.0,116773
2021-06-02,25969,5550,20419,21800,46329,-24529,17196,17976,-780,64965,69855,-4890,24464,24904,-440,1922,6572,-4650,105,0,105,26491,31476,-4985,17171.0,17198.0,17016.0,17098.0,121046
2021-06-03,26432,5327,21105,22313,47293,-24980,17706,17976,-270,66451,70596,-4145,25217,24415,802,1486,6450,-4964,105,0,105,26808,30865,-4057,17253.0,17313.0,17147.0,17230.0,130148
2021-06-04,27358,6105,21253,21797,49636,-27839,18352,18401,-49,67507,74142,-6635,24870,24476,394,324,8388,-8064,104,0,104,25298,32864,-7566,17051.0,17159.0,17025.0,17100.0,109068
2021-06-07,28370,6483,21887,21672,49036,-27364,18480,18445,35,68522,73964,-5442,25458,24132,1326,1351,7881,-6530,104,0,104,26913,32013,-5100,17212.0,17229.0,16719.0,17090.0,176148
2021-06-08,28541,7130,21411,21029,49234,-28205,18535,18448,87,68105,74812,-6707,25097,25118,-21,514,7883,-7369,104,0,104,25715,33001,-7286,17190.0,17198.0,17030.0,17090.0,102605
2021-06-09,28958,4700,24258,21243,49911,-28668,18398,18878,-480,68599,73489,-4890,12382,25007,-12625,241,4838,-4597,105,0,105,12728,29845,-17117,16997.0,17073.0,16889.0,16963.0,120368
2021-06-10,30280,4802,25478,19742,49414,-29672,18651,18188,463,68673,72404,-3731,11661,25762,-14101,1117,3720,-2603,105,0,105,12883,29482,-16599,17035.0,17175.0,16992.0,17159.0,127407
2021-06-11,29546,4357,25189,20388,49507,-29119,18833,18193,640,68767,72057,-3290,11201,26041,-14840,2558,4537,-1979,105,0,105,13864,30578,-16714,17189.0,17298.0,17189.0,17219.0,120701
2021-06-15,27610,3330,24280,21584,52853,-31269,19164,17861,1303,68358,74044,-5686,11757,27603,-15846,2765,5128,-2363,105,0,105,14627,32731,-18104,17322.0,17402.0,17276.0,17398.0,118150
2021-06-16,22940,3128,19812,18165,47183,-29018,19427,17862,1565,60532,68173,-7641,10525,10268,257,1041,5039,-3998,150,0,150,11716,15307,-3591,17324.0,17398.0,17033.0,17345.0,71397
2021-06-17,24455,3079,21376,19049,52137,-33088,19465,17859,1606,62969,73075,-10106,12156,10894,1262,1279,8568,-7289,151,0,151,13586,19462,-5876,17070.0,17298.0,17039.0,17297.0,102114
2021-06-18,24422,3452,20970,17862,49474,-31612,19452,17874,1578,61736,70800,-9064,10926,10799,127,1070,9796,-8726,182,0,182,12178,20595,-8417,17315.0,17332.0,17212.0,17252.0,96349
2021-06-21,25421,4341,21080,19876,51350,-31474,19187,18537,650,64484,74228,-9744,11610,11731,-121,960,13038,-12078,159,0,159,12729,24769,-12040,17048.0,17149.0,16891.0,16962.0,143363
2021-06-22,25415,5973,19442,18175,49247,-31072,19114,18528,586,62704,73748,-11044,11523,14209,-2686,378,11255,-10877,153,0,153,12054,25464,-13410,17155.0,17180.0,16988.0,17028.0,101124
2021-06-23,25518,7005,18513,18706,51170,-32464,19435,17781,1654,63659,75956,-12297,11475,13154,-1679,1332,8077,-6745,153,0,153,12960,21231,-8271,17100.0,17319.0,17059.0,17272.0,127143
2021-06-24,25093,7474,17619,19912,51406,-31494,19506,17767,1739,64511,76647,-12136,10717,13608,-2891,1401,10175,-8774,153,0,153,12271,23783,-11512,17298.0,17398.0,17261.0,17336.0,92809
2021-06-25,24206,6913,17293,19251,48745,-29494,19492,17569,1923,62949,73227,-10278,10222,13457,-3235,1341,5791,-4450,153,0,153,11716,19248,-7532,17438.0,17562.0,17377.0,17419.0,113764
2021-06-28,24002,7078,16924,20029,50063,-30034,19479,17353,2126,63510,74494,-10984,9936,14044,-4108,1366,6519,-5153,153,0,153,11455,20563,-9108,17484.0,17560.0,17398.0,17535.0,82055
2021-06-29,24190,6192,17998,20989,50291,-29302,19444,17353,2091,64623,73836,-9213,9504,12353,-2849,1034,8116,-7082,155,0,155,10693,20469,-9776,17595.0,17623.0,17451.0,17529.0,115306
2021-06-30,23953,6926,17027,21787,50858,-29071,19634,16912,2722,65374,74696,-9322,9484,12959,-3475,1728,4582,-2854,155,0,155,11367,17541,-6174,17610.0,17766.0,17583.0,17715.0,104462
2021-07-01,23513,5962,17551,21337,51250,-29913,19517,17125,2392,64367,74337,-9970,10068,12472,-2404,954,8896,-7942,155,0,155,11177,21368,-10191,17678.0,17774.0,17555.0,17646.0,122682
2021-07-02,23942,6618,17324,21386,50251,-28865,19526,17123,2403,64854,73992,-9138,10021,12681,-2660,1360,6826,-5466,155,0,155,11536,19507,-7971,17651.0,17724.0,17588.0,17653.0,101454
2021-07-05,23681,7537,16144,22294,50374,-28080,19911,16577,3334,65886,74488,-8602,9812,14656,-4844,2133,1738,395,189,0,189,12134,16394,-4260,17755.0,17920.0,17742.0,17898.0,107714
2021-07-06,23619,7020,16599,21759,50772,-29013,19832,16577,3255,65210,74369,-9159,9372,13795,-4423,1248,6139,-4891,184,0,184,10804,19934,-9130,17956.0,17974.0,17858.0,17878.0,84492
2021-07-07,23187,6494,16693,22642,50077,-27435,19597,16796,2801,65426,73367,-7941,10165,13056,-2891,1562,7184,-5622,189,0,189,11916,20240,-8324,17821.0,17906.0,17715.0,17830.0,109544
2021-07-08,23619,6311,17308,22156,49653,-27497,19625,16792,2833,65400,72756,-7356,9073,14037,-4964,1536,8128,-6592,202,0,202,10811,22165,-11354,17876.0,17897.0,17694.0,17825.0,116445
2021-07-09,23255,6563,16692,21564,50304,-28740,19362,16910,2452,64181,73777,-9596,10119,14535,-4416,1515,12159,-10644,202,0,202,11836,26694,-14858,17662.0,17700.0,17526.0,17658.0,138093
2021-07-12,23224,7393,15831,20711,49967,-29256,19609,16470,3139,63544,73830,-10286,10580,15927,-5347,1650,7442,-5792,203,0,203,12433,23369,-10936,17848.0,17960.0,17770.0,17824.0,127781
2021-07-13,22648,8744,13904,22679,50891,-28212,19609,16468,3141,64936,76103,-11167,11647,17283,-5636,2167,6237,-4070,203,0,203,14017,23520,-9503,17958.0,18030.0,17824.0,17869.0,123418
2021-07-14,22123,6707,15416,22147,49294,-27147,18413,16468,1945,62683,72469,-9786,10955,15528,-4573,2348,7185,-4837,203,0,203,13506,22713,-9207,17846.0,17924.0,17748.0,17874.0,120033
2021-07-15,22649,6599,16050,21305,49348,-28043,18489,16138,2351,62443,72085,-9642,12186,16277,-4091,2938,5770,-2832,142,0,142,15266,22047,-6781,17919.0,18046.0,17868.0,18022.0,103184
2021-07-16,23731,6460,17271,22340,51917,-29577,18399,16356,2043,64470,74733,-10263,10417,15394,-4977,3008,15791,-12783,195,0,195,13620,31185,-17565,17826.0,17928.0,17772.0,17925.0,109949
2021-07-19,24873,6096,18777,18425,52291,-33866,18415,16504,1911,61713,74891,-13178,9458,15845,-6387,1856,8502,-6646,190,0,190,11504,24347,-12843,17717.0,17813.0,17647.0,17794.0,144969
2021-07-20,24868,5888,18980,18414,54852,-36438,18222,17156,1066,61504,77896,-16392,9781,21638,-11857,3359,7234,-3875,152,0,152,13292,28872,-15580,17680.0,17716.0,17478.0,17558.0,147968
2021-07-21,21836,4191,17645,16498,51703,-35205,18134,17305,829,56468,73199,-16731,4365,20421,-16056,1172,5834,-4662,187,0,187,5724,26255,-20531,17655.0,17674.0,17376.0,17430.0,86527
2021-07-22,21790,4648,17142,17346,52533,-35187,18252,17072,1180,57388,74253,-16865,4489,22278,-17789,4308,2295,2013,195,0,195,8992,24573,-15581,17441.0,17525.0,17347.0,17407.0,125712
2021-07-23,21963,4958,17005,17456,52819,-35363,18123,16632,1491,57542,74409,-16867,4732,22368,-17636,2589,2713,-124,226,0,226,7547,25081,-17534,17486.0,17559.0,17380.0,17407.0,115875
2021-07-26,23444,4926,18518,17606,52043,-34437,17561,16978,583,58611,73947,-15336,4842,22325,-17483,388,6606,-6218,234,0,234,5464,28931,-23467,17473.0,17479.0,17197.0,17202.0,108704
2021-07-27,22555,5824,16731,17185,51925,-34740,17499,16980,519,57239,74729,-17490,4704,24540,-19836,1607,3147,-1540,236,0,236,6547,27687,-21140,17322.0,17348.0,17153.0,17173.0,118319
2021-07-28,21862,5152,16710,16149,47605,-31456,16865,18095,-1230,54876,70852,-15976,4496,23361,-18865,258,5389,-5131,237,0,237,4991,28750,-23759,17062.0,17136.0,16733.0,16965.0,203426
2021-07-29,21698,5630,16068,18698,47064,-28366,17228,17319,-91,57624,70013,-12389,6093,23057,-16964,5776,458,5318,240,0,240,12109,23515,-11406,17136.0,17332.0,17068.0,17331.0,123218
2021-07-30,20897,5036,15861,18212,46353,-28141,17207,17539,-332,56316,68928,-12612,3646,22776,-19130,1529,1853,-324,255,0,255,5430,24629,-19199,17285.0,17299.0,17126.0,17173.0,117560
2021-08-02,20098,4876,15222,19220,49031,-29811,17556,16987,569,56874,70894,-14020,5657,21995,-16338,5186,955,4231,255,0,255,11098,22950,-11852,17313.0,17470.0,17160.0,17470.0,131605
2021-08-03,20457,4558,15899,19320,47865,-28545,17485,16950,535,57262,69373,-12111,5489,21464,-15975,3117,2703,414,255,0,255,8861,24167,-15306,17426.0,17496.0,17361.0,17484.0,95199
2021-08-04,20118,4676,15442,20768,48086,-27318,17663,16726,937,58549,69488,-10939,7065,21883,-14818,4979,1726,3253,268,0,268,12312,23609,-11297,17491.0,17586.0,17464.0,17571.0,89232
2021-08-05,19767,4651,15116,19280,49563,-30283,17657,16654,1003,56704,70868,-14164,5759,20882,-15123,2718,5526,-2808,261,0,261,8738,26408,-17670,17570.0,17584.0,17520.0,17542.0,65647
2021-08-06,20188,4605,15583,18997,47410,-28413,17520,16971,549,56705,68986,-12281,5383,20709,-15326,3474,2376,1098,270,0,270,9127,23085,-13958,17555.0,17560.0,17353.0,17437.0,110731
2021-08-09,19931,5084,14847,19257,45605,-26348,17533,17387,146,56721,68076,-11355,5944,21003,-15059,4991,2218,2773,275,0,275,11210,23221,-12011,17438.0,17448.0,17235.0,17404.0,124689
2021-08-10,20487,5702,14785,19021,46943,-27922,17380,17745,-365,56888,70390,-13502,5532,21494,-15962,2935,6899,-3964,282,0,282,8749,28393,-19644,17396.0,17443.0,17259.0,17299.0,109191
2021-08-11,19682,5289,14393,16693,48400,-31707,17358,17966,-608,53733,71655,-17922,5090,20837,-15747,2390,7936,-5546,303,0,303,7783,28773,-20990,17217.0,17298.0,17078.0,17171.0,141084
2021-08-12,19432,5213,14219,17811,48300,-30489,17371,17966,-595,54614,71479,-16865,5055,21595,-16540,2472,7858,-5386,306,0,306,7833,29453,-21620,17207.0,17235.0,17125.0,17157.0,91671
2021-08-13,20297,5895,14402,17318,49400,-32082,17314,18270,-956,54929,73565,-18636,5260,22816,-17556,1242,8889,-7647,309,0,309,6811,31705,-24894,17185.0,17190.0,16934.0,16934.0,150070
2021-08-16,19226,5583,13643,18458,46527,-28069,17191,18449,-1258,54875,70559,-15684,5579,23380,-17801,4611,4412,199,309,0,309,10499,27792,-17293,16829.0,16936.0,16750.0,16772.0,150977
2021-08-17,18508,5692,12816,18559,45680,-27121,17327,18789,-1462,54394,70161,-15767,5675,22169,-16494,6490,4785,1705,309,0,309,12474,26954,-14480,16850.0,16873.0,16575.0,16580.0,132669
